"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Afghanistan",4,"Fresh surface water withdrawal",4261,2002,17.24,"I","","0"
"Afghanistan",4,"Fresh surface water withdrawal",4261,2007,17.24,"I","","0"
"Afghanistan",4,"Fresh surface water withdrawal",4261,2012,17.24,"I","","0"
"Afghanistan",4,"Fresh surface water withdrawal",4261,2017,17.24,"I","","0"
"Afghanistan",4,"Fresh surface water withdrawal",4261,2018,17.24,"I","","0"
"Afghanistan",4,"Fresh groundwater withdrawal",4262,2002,3.042,"I","","0"
"Afghanistan",4,"Fresh groundwater withdrawal",4262,2007,3.042,"I","","0"
"Afghanistan",4,"Fresh groundwater withdrawal",4262,2012,3.042,"I","","0"
"Afghanistan",4,"Fresh groundwater withdrawal",4262,2017,3.042,"I","","0"
"Afghanistan",4,"Fresh groundwater withdrawal",4262,2018,3.042,"I","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,1977,13.2685166667,"I","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,1982,19.6898083333,"I","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,1987,26.1111,"E","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,1992,23.4603167832,"E","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,1997,20.8095335664,"E","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,2002,20.282,"I","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,2007,20.282,"I","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,2012,20.282,"I","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,2017,20.282,"I","","0"
"Afghanistan",4,"Total freshwater withdrawal",4263,2018,20.282,"I","","0"
"Albania",8,"Fresh surface water withdrawal",4261,2015,0.73,"OF","","6819"
"Albania",8,"Fresh groundwater withdrawal",4262,2017,0.107,"OF","","6909"
"Albania",8,"Total freshwater withdrawal",4263,1992,1.18356,"E","","0"
"Albania",8,"Total freshwater withdrawal",4263,1997,1.43046,"E","","0"
"Albania",8,"Total freshwater withdrawal",4263,2002,1.66312,"E","","0"
"Albania",8,"Total freshwater withdrawal",4263,2007,1.24774,"E","","0"
"Albania",8,"Total freshwater withdrawal",4263,2012,1.12434,"E","","0"
"Albania",8,"Total freshwater withdrawal",4263,2017,1.091,"E","","0"
"Albania",8,"Desalinated water produced",4264,2018,0.0,"I","","0"
"Albania",8,"Direct use of treated municipal wastewater",4535,2017,0.0,"E","","0"
"Albania",8,"Direct use of treated municipal wastewater",4535,2018,0.0,"I","","0"
"Albania",8,"Direct use of agricultural drainage water",4451,2016,0.0,"I","","0"
"Albania",8,"Direct use of agricultural drainage water",4451,2018,0.0,"I","","0"
"Algeria",12,"Fresh surface water withdrawal",4261,2012,4.8,"OF","","6584"
"Algeria",12,"Fresh surface water withdrawal",4261,2017,1.699,"OF","","6909"
"Algeria",12,"Fresh surface water withdrawal",4261,2018,1.699,"I","","0"
"Algeria",12,"Fresh groundwater withdrawal",4262,2012,3.0,"OF","","6584"
"Algeria",12,"Fresh groundwater withdrawal",4262,2017,8.103,"OF","","6909"
